"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"222","Urinary metanephrine/Normetanephrine","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB219","2610.00"
"223","Urinary free catecholamine","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB220","2250.00"
"224","Serum aldosterone","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB221","1620.00"
"225","24 Hr urinary aldosterone","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB222","1350.00"
"226","Plasma renin activity","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB223","1440.00"
"227","Serum aldosterone/renin ratio","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB224","1350.00"
"228","Osmolality urine","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB225","405.00"
"229","Osmolality serum","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB226","405.00"
"230","Urinary sodium","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB227","135.00"
"231","Urinary Chloride","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB228","135.00"
"232","Urinary potassium","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB229","135.00"
"233","Urinary calcium","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB230","135.00"
"234","Thyroid binding globulin","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB231","990.00"
"235","24-hour urinary free cortisol","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB232","675.00"
"236","Islet cell antibody","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB233","1080.00"
"237","Glutamic Acid Decarboxylase Autoantibodies test (GAD antibodies)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB234","1800.00"
"238","Insulin associated antibody","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB235","882.00"
"239","Insulin-like growth factor-1 (IGF-1)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB236","1980.00"
"240","Insulin-like growth factor binding protein 3 (IGF- BP3)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB237","2070.00"
"241","Sex hormone binding globulin","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB238","1386.00"
"242","Estradiol (E2)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB239","360.00"
"243","Thyroglobulin antibody","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB240","630.00"
"244","Kappa Lambda Light Chains, Free, Serum/ Serum free light chains (SFLC)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB241","3623.00"
"245","Serum IgE Level","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB242","342.00"
"246","N-terminal pro BNP (NT-pro BNP / Brain natriuretic peptide (BNP)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB243","1863.00"
"247","HCV RNA Quantitative","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB244","1661.00"
"248","Tacrolimus Level","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB245","2381.00"
"249","Protein Creatinine Ratio (PCR), Urine / Albumin Creatinine Ratio (ACR), Urine","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB246","137.00"
"250","HLA B27 (PCR)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB247","518.00"
"251","Procalcitonin","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB248","1863.00"
"252","TORCH Test","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB249","1159.00"
"253","Anti -Smooth Muscle Antibody Test (ASMA)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB250","1314.00"
"254","C ANCA-IFA","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB251","1350.00"
"255","P ANCA-IFA","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB252","1350.00"
"256","Angiotensin converting enzyme (ACE)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB253","900.00"
"257","Extractable Nuclear Antigens (ENA) - Quantitative","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB254","4140.00"
"258","Chromogranin A","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB255","4500.00"
"259","Faecal calprotectin","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB256","2457.00"
"260","C3-COMPLEMENT","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB257","585.00"
"261","C4-COMPLEMENT","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB258","585.00"
"262","H1N1 (RT-PCR)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB259","976.00"
"263","Anti HEV IgM","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB260","900.00"
"264","Anti HAV IgM","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB261","675.00"
"265","HBsAg Quantitative","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB262","585.00"
"266","Typhidot IgM","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB263","360.00"
"267","Hepatitis B Core Antibody (HBcAb) Level (Hepatitis B Core IgM Antibody)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB264","432.00"
"268","Hepatitis B surface antibody (anti HBs)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB265","585.00"
"269","Free Triiodothyronine (FT3)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB266","113.00"
"270","Free Thyroxine (FT4)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB267","113.00"
"271","Widal Test","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB268","63.00"
"272","Dengue NS1 Ag","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB269","360.00"
"273","Dengue IgM and Ig G","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB270","720.00"
"274","Interleukin 6 (IL 6)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB271","1440.00"
"275","Covid Antibody Test","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB272","630.00"
"276","Cryoglobulins","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB273","900.00"
"277","Cytogenetics","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB274","4500.00"
"278","Plasma Free Normetanephrine","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB275","2070.00"
"279","Plasma Metanephrines","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB276","2070.00"
"280","PLA2 receptor antibody quantitative","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB277","3780.00"
"281","Allergic Bronchopulmonary Aspergillosis (ABPA) Panel","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB278","2610.00"
"282","Allergy Food Screening Panel","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB279","5400.00"
"283","AMA (Anti Mitochondrial Antibody)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB280","900.00"
"284","AMH (Anti- Mullerian Hormone)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB281","900.00"
"285","ANA BLOT","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB282","2700.00"
"286","ANA Profile","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB283","2700.00"
"287","Anti GBM (Glomerular Basement Membrane) Antibody","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB284","1350.00"
"288","Anti LKM (Liver Kidney Microsome) Ab","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB285","1350.00"
"289","Anti Parietal Cell Antibodies","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB286","1800.00"
"290","Anti Intrinsic Factor Antibodies","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB287","1800.00"
"291","ASO Titre /ASLO Titre","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB288","486.00"
"292","Aspergillus Fumigatus Specific IgE","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB289","1395.00"
"293","Autoimmune Encephalitis Panel","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB290","15300.00"
"294","Autoimmune Hepatitis Profile","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB291","2664.00"
"295","Beta-D-Glucan Assay","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB292","13500.00"
"296","C1 Esterase inhibitor (Quantitative )","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB293","2160.00"
"297","CMV Quantitative (Viral load) Test","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB294","2070.00"
"298","Double Marker (Beta-hCG,PAPP-A)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB295","1800.00"
"299","Quadruple test (AFP,HCG,UE3,Inhibin A)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB296","2160.00"
"300","HBeAb (Hepatitis B envelope Antibody)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB297","324.00"
"301","HBeAg (Hepatitis B envelope Antigen)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB298","324.00"
"302","HIAA 24 Hours Urinary","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB299","2070.00"
"303","HIV Viral Load by PCR","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB300","4500.00"
"304","HSV 1 & 2 IgG","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB301","738.00"
"305","Hypersensitive Pneumonitis Panel","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB302","6480.00"
"306","IgG4","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB303","1800.00"
"307","Inhibin A","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB304","810.00"
"308","Inhibin B","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB305","1710.00"
"309","Scrub Typhus IgM","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB306","1440.00"
"310","Interferon Gamma Release Assay (IGRA)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB307","2700.00"
"311","KOH Mount","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB308","135.00"
"312","Serum AMA M2 (IFA Method)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB309","1800.00"
"313","Serum Gastrin","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB310","1080.00"
"314","Serum Haptoglobin Levels","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB311","900.00"
"315","Skin Prick Test for Allergy","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB312","1620.00"
"316","Myositis Profile (Up to 16 Antigens)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB313","7200.00"
"317","Paraneoplastic Panel","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB314","9000.00"
"318","TSH Receptor Antibody","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB315","1080.00"
"319","Anti-Nuclear Antibodies - IFA","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB316","1440.00"
"320","Autoimmune Liver Diseases Profile","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB317","4500.00"
"321","Citrate Urine 24 Hour","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB318","1035.00"
"322","Comprehensive Allergy Panel","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB319","6300.00"
"323","Comprehensive Myeloma Protein Panel","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB320","6300.00"
"324","DCP (DES Gamma-Carboxy- Prothrombin)","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB321","3015.00"
"325","Desmoglein (DSG) 1 And 3 Antibody","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB322","4860.00"
"326","Galactomannan","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB323","2799.00"
"327","SCL 70 Antibody","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB324","1512.00"
"328","Serum Chromogranin A","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB325","3420.00"
"329","SSA- Antibody Ro Serum Test","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB326","1305.00"
"330","SSB- Antibody La Serum Test","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB327","1305.00"
"331","Stool for Clostridium difficile Toxin","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB328","2556.00"
"332","TPHA","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB329","360.00"
"333","UGT1A1 Gene Analysis","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB330","5400.00"
"334","Urine For Myoglobin","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB331","495.00"
"335","Leptospira Ig M","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB332","900.00"
"336","Chikungunya Ig M","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB333","900.00"
"337","Weil Felix Agglutination Test","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB334","450.00"
"338","Continuous Glucose Monitoring for 2 Weeks","Laboratory Investigation","TIER II","NABH","SEMI PRIVATE WARD","LB335","3600.00"
"339","2D echocardiography","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI001","1328.00"
"340","Fetal Echo","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI002","1440.00"
"341","2D Transoesophageal Echocardiography (TEE)","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI003","1485.00"
"342","3D Transoesophageal Echocardiography (TEE)","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI004","1485.00"
"343","Stress Echo- exercise","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI005","2160.00"
"344","Stress Echo- pharmacological / D Stress Echo","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI006","2700.00"
"345","Stress Myocardial Perfusion Imaging (MPI)- exercise","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI007","8280.00"
"346","Stress Myocardial Perfusion Imaging (MPI) - pharmacological","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI008","8280.00"
"347","CT Coronary Angiography including Calcium Score Test","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI009","8280.00"
"348","Cardiac CT scan","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI010","5850.00"
"349","MRI Cardiac","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI011","7200.00"
"350","Stress Cardiac MRI","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI012","8280.00"
"351","Cardiac PET","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI013","8280.00"
"352","USG Transvaginal sonography (TVS for Follicular monitoring /aspiration) /TVS for follicular monitoring/pelvic pathology/ET measurement","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI014","900.00"
"353","Growth scan (including BPP, AFI, Doppler)","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI015","1800.00"
"354","1st trimester scan-dating scan/NT scan/Early pregnancy scan","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI016","630.00"
"355","USG Colour Doppler Pregnancy / Fetal Doppler/Umbilical Doppler/Uterine Vessel Doppler","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI017","1508.00"
"356","Biophysical score / Biophysical profile test (BPP test)","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI018","1350.00"
"357","USG Obstetrics for Anomalies scan","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI019","1800.00"
"358","USG Whole Abdomen Including Pelvis and post Void urine","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI020","720.00"
"359","Pelvic USG (gynae, infertility, prostate , KUB with post- void residual (PVR) etc ).","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI021","450.00"
"360","USG Small parts (scrotum, thyroid, parathyroid etc)","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI022","693.00"
"361","USG Large Parts (Joints/Chest,...etc)","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI023","720.00"
"362","USG Neonatal spine","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI024","900.00"
"363","USG Breast including relevant Lymph nodes- Bilateral/Unilateral","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI025","720.00"
"364","USG Hysterosalpingography (HSG)","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI026","2160.00"
"365","Fibroscan Liver","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI027","1035.00"
"366","Carotid Doppler Bilateral","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI028","900.00"
"367","Arterial Colour Doppler Bilateral","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI029","900.00"
"368","Venous Colour Doppler Bilateral","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI030","900.00"
"369","Colour Doppler, renal arteries/any other organ","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI031","900.00"
"370","X Ray Abdomen AP Supine or Erect (One film)","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI032","225.00"
"371","X Ray Abdomen Lateral view (one film)","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI033","189.00"
"372","X Ray Chest PA /AP/ Oblique view (one film)","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI034","207.00"
"373","X Ray Chest Lateral (one film)","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI035","207.00"
"374","X Ray Mastoids: Towne view, oblique views (3 films)","Radiological Investigation","TIER II","NABH","SEMI PRIVATE WARD","RI036","450.00"
