"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"1730","Peyronie-s Disease - Plaque excision with grafting","Nephrology And Urology Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NU166","42263.00"
"1731","Prosthetic Surgery for urinary incontinence","Nephrology And Urology Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NU167","51923.00"
"1732","Ultrasound Guided Percutaneous Nephrostomy (PCN)","Nephrology And Urology Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NU168","21000.00"
"1733","Electroencephalogram (EEG)/ Video EEG","Neurology Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","NI001","1000.00"
"1734","Electromyography (EMG)","Neurology Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","NI002","1500.00"
"1735","Nerve conduction velocity (NCV), -two or more limbs","Neurology Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","NI003","1500.00"
"1736","Repetitive nerve stimulation (RNS)-Decremental response (before and after neostigmine)","Neurology Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","NI004","1500.00"
"1737","Repetitive nerve stimulation (RNS)-Incremental response","Neurology Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","NI005","1500.00"
"1738","Somatosensory evoked potentials (SSEP)","Neurology Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","NI006","1500.00"
"1739","Polysomnography (PSG) / Level I Sleep study including Room Rent and Titration","Neurology Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","NI007","9000.00"
"1740","Brachial plexus study","Neurology Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","NI008","1500.00"
"1741","RNS( Repetitive Nerve stimulation)","Neurology Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","NI009","1600.00"
"1742","Lumbar Pressure Monitoring","Neuro-Surgery Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS001","9200.00"
"1743","Brain Mapping","Neuro-Surgery Investigation","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS002","27500.00"
"1744","Nerve Biopsy","Neuro-Surgery Biopsy","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS003","21000.00"
"1745","Brain Biopsy","Neuro-Surgery Biopsy","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS004","45150.00"
"1746","Craniotomy and Evacuation of Haematoma -Subdural","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS005","99015.00"
"1747","Craniotomy and Evacuation of Haematoma - Extradural","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS006","99015.00"
"1748","Evacuation /Excision of Brain Abscess by craniotomy","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS007","99015.00"
"1749","Excision of Lobe (Frontal Temporal Cerebellum etc.)","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS008","99015.00"
"1750","Twist Drill Craniostomy","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS009","51923.00"
"1751","Subdural Tapping","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS010","16181.00"
"1752","Ventricular Tapping","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS011","42263.00"
"1753","Brain Abscess Tapping","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS012","33206.00"
"1754","Placement of Intracranial pressure (ICP) Monitor","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS013","33206.00"
"1755","Skull Traction Application","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS014","10580.00"
"1756","Vascular Malformations","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS015","117128.00"
"1757","Meningoencephalocele excision and repair","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS016","91770.00"
"1758","Meningomyelocele Repair","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS017","76073.00"
"1759","CSF Rhinorrhoea Repair","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS018","76073.00"
"1760","Cranioplasty","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS019","76073.00"
"1761","Anterior Cervical Discectomy","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS020","76073.00"
"1762","Brachial Plexus Exploration and neurotization","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS021","76073.00"
"1763","Median Nerve Decompression","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS022","51923.00"
"1764","Peripheral Nerve Surgery - Major","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS023","76073.00"
"1765","Peripheral Nerve Surgery Minor","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS024","63998.00"
"1766","Ventriculoatrial /Ventriculoperitoneal Shunt","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS025","63998.00"
"1767","Anterior Cervical Spine Surgery with fusion","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS026","91770.00"
"1768","Anterio Lateral Decompression of spine","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS027","99015.00"
"1769","Cervical or Dorsal or Lumbar Laminectomy","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS028","63998.00"
"1770","Combined Trans-Oral Surgery & Craniovertebral (CV) Junction Fusion","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS029","76073.00"
"1771","Craniovertebral Junction (CVJ) Fusion procedures","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS030","91770.00"
"1772","Depressed Fracture Elevation","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS031","63998.00"
"1773","Lumbar Discectomy","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS032","76073.00"
"1774","Endarterectomy (Carotid)","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS033","76073.00"
"1775","Radiofrequency (RF) Lesion for Trigeminal Neuralgia","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS034","63998.00"
"1776","Spasticity Surgery","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS035","63998.00"
"1777","Spinal Fusion Procedure","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS036","91770.00"
"1778","Spinal Bifida Surgery Major","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS037","76073.00"
"1779","Spinal Bifida Surgery Minor","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS038","63998.00"
"1780","Stereotaxic Procedures- biopsy/aspiration of cyst","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS039","51923.00"
"1781","Trans Sphenoidal Surgery","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS040","63998.00"
"1782","Trans Oral Surgery","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS041","63998.00"
"1783","Implantation of Deep Brain Stimulation (DBS) -One electrode (as per guidelines mentioned in OM.No.Z15025/44/2023/DIR/CGHS/EHS Dated 09.09.2024)","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS042","76073.00"
"1784","Implantation of Deep Brain Stimulation (DBS) -two electrodes (as per guidelines mentioned in OM.No.Z15025/44/2023/DIR/CGHS/EHS Dated 09.09.2024)","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS043","91770.00"
"1785","Endoscopic aqueductoplasty","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS044","63998.00"
"1786","Facial nerve reconstruction","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS045","91770.00"
"1787","Carotid Stenting excluding the cost of Stent","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS046","76073.00"
"1788","Cervical disc arthroplasty","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS047","76073.00"
"1789","Lumbar disc arthroplasty","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS048","63998.00"
"1790","Corpus callostomy for Epilepsy","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS049","99015.00"
"1791","Hemispherotomy for Epilepsy","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS050","99015.00"
"1792","Endoscopic CSF rhinorrhoea repair","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS051","63998.00"
"1793","Burr hole evacuation of chronic subdural haematoma","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS052","76073.00"
"1794","Epilepsy surgery other than at Code No. NS049 and NS050","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS053","117128.00"
"1795","Radiofrequency (RF) lesion for facet joint pain syndrome","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS054","76073.00"
"1796","Cervical Laminoplasty","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS055","91770.00"
"1797","Lateral mass C1-C2 screw fixation","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS056","91770.00"
"1798","Microsurgical decompression for Trigeminal nerve","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS057","76073.00"
"1799","Microsurgical decompression for hemifacial spasm","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS058","76073.00"
"1800","Extracranial-Intracranial Bypass Procedures (EC-IC) bypass procedures","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS059","76073.00"
"1801","Image Guided Craniotomy","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS060","99015.00"
"1802","Baclofen pump implantation lesioning for movement disorder including Parkinsonism/Spinal Cord Stimulator Implantation","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS061","91770.00"
"1803","Programmable Ventriculo-Peritoneal (VP) shunt excluding the cost of the Device","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS062","76073.00"
"1804","Endoscopic Sympathectomy","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS063","76073.00"
"1805","Lumbar Puncture","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS064","3000.00"
"1806","External Ventricular Drainage (EVD)","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS065","33206.00"
"1807","Endoscopic 3rd ventriculostomy","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS066","63998.00"
"1808","Endoscopic cranial surgery/Biopsy/aspiration","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS067","76073.00"
"1809","Endoscopic discectomy (Lumbar, Cervical)","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS068","76073.00"
"1810","Aneurysm coiling (Endovascular)","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS069","76073.00"
"1811","Surgery for Skull Fractures","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS070","91770.00"
"1812","Carpel Tunnel decompression","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS071","51923.00"
"1813","Clipping of intracranial aneurysm","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS072","99015.00"
"1814","Surgery for intracranial Arteriovenous malformations (AVM)","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS073","117128.00"
"1815","Foramen magnum decompression for Chiari Malformation","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS074","155768.00"
"1816","Dorsal column stimulation for backache in failed back syndrome","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS075","76073.00"
"1817","Surgery for recurrent disc prolapse/epidural fibrosis","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS076","76073.00"
"1818","Decompressive craniotomy for hemispherical acute subdural haematoma/ brain swelling/large infarct","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS077","99015.00"
"1819","Intra-arterial thrombolysis with Tissue Plasminogen Activator (TPA) (for ischemic stroke )","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS078","42263.00"
"1820","Stereotactic aspiration of intracerebral haematoma","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS079","91770.00"
"1821","Endoscopic aspiration of intracerebellar haematoma","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS080","91770.00"
"1822","Stereotactic Radiosurgery for brain pathology (X knife/Gamma) - ONE session","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS081","63998.00"
"1823","Stereotactic Radiosurgery for brain pathology (X knife / Gamma knife -Two or more sessions)","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS082","91770.00"
"1824","Battery Placement for Deep Brain Stimulation (DBS)","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS083","42263.00"
"1825","Baclofen pump implantation for spasticity/Intra-thecal Pump Implantation","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS084","42263.00"
"1826","Surgery for Scalp Arteriovenous Malformations (AVMs)","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS085","76073.00"
"1827","Kyphoplasty excluding the cost of implants","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS086","63998.00"
"1828","Balloon Kyphoplasty","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS087","76073.00"
"1829","Lesioning procedures for Parkinson-s disease,Dystonia etc.","Neuro-Surgery Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","NS088","63998.00"
"1830","Joints Aspiration","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR001","1600.00"
"1831","Plaster Work","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR002","5000.00"
"1832","Fingers (post slab)","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR003","1000.00"
"1833","Fingers full plaster","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR004","1500.00"
"1834","Colles Fracture - Below elbow","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR005","6000.00"
"1835","Colles Fracture - Full plaster","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR006","4500.00"
"1836","Colles fracture Ant. Or post. slab","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR007","3000.00"
"1837","Above elbow full plaster","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR008","4000.00"
"1838","Above Knee post-slab","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR009","3000.00"
"1839","Below Knee full plaster","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR010","4000.00"
"1840","Below Knee post-slab","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR011","5000.00"
"1841","Tube Plaster (or plaster cylinder)","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR012","5000.00"
"1842","Above knee full plaster","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR013","5000.00"
"1843","Above knee full slab","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR014","3500.00"
"1844","Minerva Jacket","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR015","9200.00"
"1845","Plaster Jacket","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR016","6000.00"
"1846","Shoulder spica","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR017","8500.00"
"1847","Single Hip spica","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR018","7000.00"
"1848","Double Hip spica","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR019","8500.00"
"1849","Strapping of Finger","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR020","500.00"
"1850","Strapping of Toes","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR021","600.00"
"1851","Strapping of Wrist","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR022","750.00"
"1852","Strapping of Elbow","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR023","1500.00"
"1853","Strapping of Knee","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR024","1000.00"
"1854","Strapping of Ankle","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR025","800.00"
"1855","Strapping of Chest","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR026","1500.00"
"1856","Strapping of Shoulder","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR027","1500.00"
"1857","Figure of 8 bandage","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR028","1000.00"
"1858","Collar and cuff sling","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR029","500.00"
"1859","Ball bandage","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR030","800.00"
"1860","Application of POP Casts for Upper & Lower Limbs","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR031","6000.00"
"1861","Application of Functional Cast Brace","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR032","4000.00"
"1862","Application of Skin Traction","Orthopaedics Procedure","TIER I","SUPERSPECIALITY","PRIVATE WARD","OR033","2500.00"
