"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"994","Paediatric cataract surgery +parsplana capsulotomy + anterior vitrectomy  excluding the cost of IOL - Both Eyes","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP105","21000.00"
"995","IOL exchange [excluding IOL cost] per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP106","8000.00"
"996","IOL reposition per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP107","4800.00"
"997","IOL explantation per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP108","6400.00"
"998","Iridodialysis repair or pupillary reconstruction /Cyclodialysis repair per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP109","10720.00"
"999","Iris cyst removal /synechiolysis/surgical iridectomy per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP110","4000.00"
"1000","Lid Abscess incision and Drainage per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP111","4000.00"
"1001","Orbital Abscess incision and Drainage per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP112","6800.00"
"1002","Excision Biopsy of lid, conjunctiva, cornea per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP113","7360.00"
"1003","Paracentesis (eye) per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP114","4000.00"
"1004","Scleral graft for scleral melting or perforation per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP115","11256.00"
"1005","Amniotic membrane grafting /symblepharon release with AMG per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP116","11256.00"
"1006","Intraocular foreign body removal per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP117","6800.00"
"1007","Electrolysis (eye) - Both Eyes","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP118","800.00"
"1008","Perforating injury repair (eye) per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP119","11256.00"
"1009","Botulinum injection for blepharospasm or squint /epiphora/entropion/lid retraction (excluding cost of drug) per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP120","4000.00"
"1010","C3F8 GAS Injection intravitreal for descemetopexy/retinopexy/pneumatopexy (per eye)","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP121","4000.00"
"1011","Silicone Oil injection (per eye)","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP122","4000.00"
"1012","Epiretinal Membrane (ERM) Peeling (per eye)","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP123","5600.00"
"1013","Epiretinal Membrane (ERM) Removal (per eye)","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP124","2400.00"
"1014","Internal limiting membrane (ILM) peeling (per eye)","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP125","2400.00"
"1015","Punctoplasty (per eye)","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP126","5200.00"
"1016","Punctal plug(Collagen/silicone) per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP127","3200.00"
"1017","Laser Trabeculoplasty Gonioplasty - Both Eyes","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP128","12800.00"
"1018","Eye laser pulse therapy /Lipiflow/IPL [Intense pulse light] per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP129","2800.00"
"1019","Malyugin Ring /pupil dilator/iris expander per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP130","8000.00"
"1020","Globe exploration per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP131","8400.00"
"1021","Scleral Fixation Tissue glue /fibrin glue per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP132","6720.00"
"1022","PFCL Injection Per Eye Including Cost of The Drug","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP133","2184.00"
"1023","Methylprednisolone Injection IV Infusion per day Excluding the cost of the drug","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP134","2000.00"
"1024","Retinoblastoma[RB] EUA both eyes","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP135","2400.00"
"1025","RB intravitreal/intravenous/subtenons chemotherapy affected eye excluding the cost of the chemotherapy drug","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP136","2800.00"
"1026","RB TTT/ Cryotherapy affected eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP137","3600.00"
"1027","Plaque brachytherapy-surface affected eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP138","12000.00"
"1028","Plaque brachytherapy-intraocular affected eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP139","16000.00"
"1029","Simple limbal stem cell transplant SLET per eye","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP140","16000.00"
"1030","Mucous membrane grafting MMG one eyelid","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP141","16800.00"
"1031","Mucous membrane grafting MMG two eyelids","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP142","21000.00"
"1032","iStent Inject per eye including the cost of consumables and implant","Ophthalmology Procedure","TIER III","NABH","PRIVATE WARD","OP143","67200.00"
"1033","Orthoptic exercises per session","Ophthalmology Physiotherapy","TIER III","NABH","PRIVATE WARD","OP144","200.00"
"1034","Pleoptic exercises per session","Ophthalmology Physiotherapy","TIER III","NABH","PRIVATE WARD","OP145","200.00"
"1035","Impedance with stapedial reflex / Impedance Audiometry","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI001","480.00"
"1036","Pure Tone Audiogram / Pure Tone Audiometry / PTA","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI002","360.00"
"1037","Short Increment Sensitivity Index (SISI) Tone Decay","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI003","320.00"
"1038","Speech Assessment","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI004","320.00"
"1039","Speech Discrimination Score","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI005","320.00"
"1040","Multiple hearing assessment test to Adults","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI006","320.00"
"1041","BERA (Brain stem evoked response audiometry)","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI007","2000.00"
"1042","OAE (Otoacoustic Emission Test)","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI008","1008.00"
"1043","Hearing Aid Trail","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI009","160.00"
"1044","Vestibular Evoked Myogenic Potential (VEMP)","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI010","2200.00"
"1045","Cold Calorie Test for Vestibular function","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI011","480.00"
"1046","Electronystagmography (ENG)","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI012","1200.00"
"1047","Videonystagmography(VNG)","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI013","2000.00"
"1048","Video Laryngoscopy","ENT investigation","TIER III","NABH","PRIVATE WARD","EI014","4800.00"
"1049","Videostroboscopy","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI015","4400.00"
"1050","Fibreoptic examination of Larynx (FOL) under LA","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI016","4000.00"
"1051","Fibro optic Nasal Endoscopy","ENT Investigation","TIER III","NABH","PRIVATE WARD","EI017","1840.00"
"1052","Removal of foreign body From Nose","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP001","560.00"
"1053","Removal of foreign body From Ear/otoscopy diagnostic or therapeutic","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP002","560.00"
"1054","Syringing (Ear)","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP003","400.00"
"1055","Polyp removal under LA (Larynx)","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP004","4000.00"
"1056","Polyp removal under GA (Larynx)","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP005","7360.00"
"1057","Peritonsillar abscess Drainage under LA","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP006","6800.00"
"1058","Myringoplasty","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP007","23100.00"
"1059","Stapedectomy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP008","23100.00"
"1060","Myringotomy with Grommet Insertion","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP009","10720.00"
"1061","Tympanotomy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP010","23100.00"
"1062","Tympanoplasty","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP011","29400.00"
"1063","Mastoidectomy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP012","29400.00"
"1064","Otoplasty","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP013","29400.00"
"1065","Labyrinthectomy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP014","29400.00"
"1066","Skull Base Surgery","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP015","44520.00"
"1067","Facial Nerve Decompression","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP016","36120.00"
"1068","Septoplasty","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP017","23100.00"
"1069","Submucous Resection","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP018","11256.00"
"1070","Septo-Rhinoplasty","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP019","36120.00"
"1071","Rhinoplasty- Non-cosmetic","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP020","29400.00"
"1072","Fracture Reduction of Nasal Bone","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP021","11256.00"
"1073","Intra Nasal Diathermy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP022","4800.00"
"1074","Turbinectomy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP023","11256.00"
"1075","Endoscopic Dacryocystorhinostomy (DCR)","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP024","29400.00"
"1076","Endoscopic Surgery (ENT)","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP025","29400.00"
"1077","Septal Perforation Repair","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP026","23100.00"
"1078","Antrum Puncture","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP027","2400.00"
"1079","Lateral Rhinotomy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP028","16800.00"
"1080","Cranio-Facial resection","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP029","36120.00"
"1081","Angiofibroma Excision","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP030","36120.00"
"1082","Endoscopic Hypophysectomy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP031","44520.00"
"1083","Endoscopic Optic Nerve Decompression","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP032","44520.00"
"1084","Tonsillectomy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP033","23100.00"
"1085","Uvulo-palatoplasty","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP034","29400.00"
"1086","Functional Endoscopic Sinus Surgery (FESS) for Antrochoanal polyp","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP035","29400.00"
"1087","Functional Endoscopic Sinus Surgery (FESS) for Ethmoidal polyp","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP036","29400.00"
"1088","Polyp removal ear","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP037","4000.00"
"1089","Polyp removal Nose (Septal polyp)","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP038","6800.00"
"1090","Mastoidectomy plus Ossiculoplasty including TORP (Total Ossicular Replacement Prosthesis) or PORP (Partial Ossicular Replacement Prosthesis)","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP039","29400.00"
"1091","Endolymphatic sac decompression","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP040","36120.00"
"1092","Diagnostic endoscopy under GA","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP041","4000.00"
"1093","Young's operation for Atrophic rhinitis","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP042","16800.00"
"1094","Vidian neurectomy for vasomotor Rhinitis","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP043","23100.00"
"1095","Nasal Packing-anterior","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP044","2000.00"
"1096","Nasal Packing-Posterior","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP045","2400.00"
"1097","Ranula Excision","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP046","16800.00"
"1098","Tongue Tie excision","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP047","6800.00"
"1099","Sub Mandibular Duct Lithotomy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP048","5440.00"
"1100","Adenoidectomy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP049","16800.00"
"1101","Palatopharyngoplasty","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP050","29400.00"
"1102","Pharyngoplasty","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP051","36120.00"
"1103","Styloidectomy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP052","16800.00"
"1104","Direct Laryngoscopy including Biopsy under GA","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP053","10720.00"
"1105","Oesophagoscopy with foreign body removal from Oesophagus","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP054","10720.00"
"1106","Bronchoscopy with foreign body (FB) removal","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP055","10720.00"
"1107","Ear Lobe Repair one side","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP056","3200.00"
"1108","Excision of Pinna for non-cancerous Growth/Injuries - Skin Only","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP057","7360.00"
"1109","Excision of Pinna for non-cancerous/ Injuries - Skin and Cartilage","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP058","10720.00"
"1110","Partial Amputation of Pinna","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP059","10720.00"
"1111","Total Amputation of Pinna","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP060","16800.00"
"1112","Total Amputation & Excision of External Auditory Meatus","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP061","16800.00"
"1113","Excision of Cystic Hygroma","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP062","16800.00"
"1114","Excision of Cystic Hygroma Extensive","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP063","23100.00"
"1115","Excision of Branchial Cyst","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP064","23100.00"
"1116","Excision of Branchial Sinus","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP065","23100.00"
"1117","Excision of Pharyngeal Diverticulum","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP066","23100.00"
"1118","Excision of Carotid Body / Carotid Body Tumours","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP067","36120.00"
"1119","Operation for Cervical Rib","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP068","29400.00"
"1120","Estlander Operation (Estlander flap in plastic surgery of lips)","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP069","29400.00"
"1121","Abbe Operation (Abbe flap in plastic surgery of lips)","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP070","23100.00"
"1122","Cheek Advancement","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP071","29400.00"
"1123","Excision of the Maxilla","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP072","36120.00"
"1124","Excision of mandible-segmental","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP073","29400.00"
"1125","Parotidectomy - Superficial","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP074","29400.00"
"1126","Parotidectomy - Total","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP075","36120.00"
"1127","Repair of Parotid Duct","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP076","23100.00"
"1128","Removal of Submandibular Salivary gland","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP077","23100.00"
"1129","Hemithyroidectomy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP078","29400.00"
"1130","Partial Thyroidectomy (lobectomy)","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP079","29400.00"
"1131","Subtotal Thyroidectomy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP080","36120.00"
"1132","Total Thyroidectomy","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP081","44520.00"
"1133","Resection Enucleation of thyroid Adenoma","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP082","23100.00"
"1134","Excision of Lingual Thyroid","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP083","29400.00"
"1135","Excision of Thyroglossal Cyst/Duct/Fistula","ENT Procedure","TIER III","NABH","PRIVATE WARD","EP084","29400.00"
