"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"867","Fundus Photo Test /disc photo for glaucoma- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI011","425.00"
"868","Corneal endothelial cell count with specular microscopy- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI012","510.00"
"869","Corneal topography /pentacam- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI013","1700.00"
"870","Corneal pachymetry (corneal thickness)/ CCT - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI014","451.00"
"871","OCT (Optical Coherence Tomography) /Ocular OCT Angiography - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI015","1785.00"
"872","UBM- Ultrasound bio microscopy- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI016","850.00"
"873","Non Contact tonometry (NCT) - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI017","128.00"
"874","IOP measurement with Schiotz - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI018","85.00"
"875","IOP measurement with applanation tonometry - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI019","170.00"
"876","Diurnal variation of IOP - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI020","1275.00"
"877","90 D lens examination/Three mirror examination for retina - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI021","128.00"
"878","Gonioscopy- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI022","255.00"
"879","EOG- Electrooculogram - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI023","1760.00"
"880","ERG- Electroretinogram- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI024","1530.00"
"881","VEP- visually evoked potential - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI025","1530.00"
"882","X Ray orbit -Bilateral","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI026","298.00"
"883","Dacryocystography - Bilateral","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI027","1700.00"
"884","Orbital Angiographical Studies - Bilateral","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI028","4250.00"
"885","Neostigmine test - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI029","4250.00"
"886","Lipi View One Eye","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI030","765.00"
"887","Lipi View Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI031","1275.00"
"888","Schirmer Test","Ophthalmology Investigation","TIER I","NON NABH","PRIVATE WARD","OI032","255.00"
"889","Vitreous biopsy per eye","Ophthalmology Biopsy","TIER I","NON NABH","PRIVATE WARD","OI033","4250.00"
"890","Subconjunctival/sub-tenon-s injections in one eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP001","425.00"
"891","Subconjunctival/sub-tenon-s injections in both eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP002","680.00"
"892","Pterygium surgery with auto conjunctival graft per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP003","11390.00"
"893","Conjunctival Peritomy per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP004","1275.00"
"894","Conjunctival wound repair or exploration following blunt trauma per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP005","7225.00"
"895","Removal of corneal foreign body","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP006","340.00"
"896","Cauterization of ulcer/subconjunctival injection in one eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP007","425.00"
"897","Cauterization of ulcer/subconjunctival injection in both eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP008","680.00"
"898","Corneal grafting-Penetrating keratoplasty per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP009","17850.00"
"899","Bandage contact lenses for corneal perforation/PED per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP010","1700.00"
"900","Scleral grafting or conjunctival flap for corneal perforation per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP011","7225.00"
"901","Keratoconus correction with therapeutic contact lenses - Both Eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP012","7225.00"
"902","Ultraviolet (UV) radiation for cross-linking for keratoconus /C3R/KXL - Both Eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP013","17000.00"
"903","EDTA for band shaped keratopathy - Both Eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP014","2550.00"
"904","Arcuate keratotomy for astigmatism /Limbal Relaxing Incision - Both Eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP015","5780.00"
"905","Re-suturing (Primary suturing) of corneal wound per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP016","4250.00"
"906","Penetrating keratoplasty with glaucoma surgery per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP017","31238.00"
"907","Penetrating keratoplasty with vitrectomy per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP018","31238.00"
"908","Penetrating keratoplasty with IOL implantation per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP019","31238.00"
"909","DALK- Deep anterior lamellar keratoplasty per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP020","38378.00"
"910","Keratoprosthesis stage I and II per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP021","38378.00"
"911","DSAEK Descemet-s stripping automated endothelial keratoplasty/DMEK-Descemet membrane endothelial keratoplasty per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP022","38378.00"
"912","ALTK- Automated lamellar therapeutic keratoplasty per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP023","38378.00"
"913","Bleb repair with conjunctival autograft per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP024","13388.00"
"914","Bleb compression sutures per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP025","5950.00"
"915","Bleb needling with MMC/5-FU per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP026","6800.00"
"916","Probing and Syringing of lacrimal sac- in one eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP027","850.00"
"917","Probing and Syringing of lacrimal sac- in both eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP028","1275.00"
"918","Dacryocystorhinostomy-Plain","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP029","11960.00"
"919","Dacryocystorhinostomy-Plain with intubation and/or with lacrimal implants excluding the cost of implant per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP030","17850.00"
"920","Dacryocystorhinostomy-conjunctival with implant excluding the cost of implant per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP031","17850.00"
"921","Canaliculoplasty per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP032","4497.00"
"922","Dacryocystectomy per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP033","7820.00"
"923","Punctal plugs for dry eyes - Both Eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP034","383.00"
"924","Chalazion incision and curettage in one eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP035","1700.00"
"925","Chalazion incision and curettage in both eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP036","2550.00"
"926","Ptosis surgery with Fasanella-Servat procedure /Ptosis surgery with LPS resection one lid Ptosis surgery with Sling surgery one lid","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP037","17850.00"
"927","Ectropion surgery- one lid","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP038","7225.00"
"928","Ectropion surgery- both lids","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP039","11390.00"
"929","Epicanthus correction - Both Eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP040","7586.00"
"930","Cantholysis and canthotomy- Both Eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP041","2975.00"
"931","Entropion surgery- one lid","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP042","7225.00"
"932","Entropion surgery- both lids","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP043","11390.00"
"933","Tarsorrhaphy- Both Eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP044","2550.00"
"934","Suturing of lid lacerations- Both Eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP045","4250.00"
"935","Lid retraction repair per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP046","7225.00"
"936","Concretions removal- Both Eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP047","425.00"
"937","Bucket handle procedure for lid tumours per eye (for non-malignant conditions)","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP048","11960.00"
"938","Eyelid reconstruction with flap one eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP049","17850.00"
"939","Eyelid reconstruction with flap both eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP050","22313.00"
"940","Cheek rotation flap for lid tumours per eye (for non-malignant conditions)","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP051","17850.00"
"941","Orbitotomy per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP052","24544.00"
"942","Enucleation per eye(for non-malignant conditions)","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP053","11960.00"
"943","Enucleation with orbital implants and artificial (Cost of implants included) per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP054","17850.00"
"944","Evisceration per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP055","11390.00"
"945","Evisceration with orbital implants and artificial (Cost of implants included) prosthesis per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP056","17850.00"
"946","Telecanthus correction- Both Eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP057","11960.00"
"947","Orbital decompression /with incision or excision biopsy per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP058","31238.00"
"948","Exenteration per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP059","17850.00"
"949","Exenteration with skin grafting per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP060","31238.00"
"950","Fracture orbital repair per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP061","31238.00"
"951","Retinal laser procedures -green laser for PRP,retinal tears, ROP,endolaser per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP062","2975.00"
"952","Retinal detachment surgery (RDS) per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP063","24544.00"
"953","Retinal detachment surgery (RDS) with scleral buckling per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP064","31238.00"
"954","Buckle removal per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP065","7225.00"
"955","Silicone oil removal per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP066","7820.00"
"956","Anterior retinal cryopexy per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP067","4250.00"
"957","Squint correction for one eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP068","11390.00"
"958","Squint correction for both eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP069","17000.00"
"959","Trabeculectomy per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP070","17850.00"
"960","Trabeculotomy /kahook dual blade goniotomy excluding blade cost per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP071","17850.00"
"961","Trabeculectomy with Trabeculotomy- Both Eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP072","31238.00"
"962","Microincisional trabeculectomy(MIT) per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP073","22313.00"
"963","Surgical posterior capsulotomy one eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP074","8500.00"
"964","Goniotomy per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP075","4250.00"
"965","Glaucoma surgery with Glaucoma valves (Cost of Valve extra) per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP076","17850.00"
"966","Cost of the Glaucoma valve/Glaucoma Ahmed valve per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP077","15000.00"
"967","AC wash per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP078","4250.00"
"968","Endocyclophotocoagulation per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP079","15300.00"
"969","Cyclocryotherapy /Trans scleral cyclophotocoagulation TSCPC per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP080","4250.00"
"970","YAG Laser iridotomy / Hyaloidotomy/Laser suture lysis post trabeculectomy per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP081","4250.00"
"971","YAG Laser capsulotomy per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP082","4250.00"
"972","ALT-Argon laser trabeculoplasty per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP083","4250.00"
"973","TTT- Transpupillary thermal therapy per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP084","7225.00"
"974","PTK- Phototherapeutic keratectomy /PRK for keratoconus per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP085","11390.00"
"975","Argon/diode laser for retinal detachment per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP086","7225.00"
"976","Intralase application for keratoconus /CAIRS Corneal allogenic intrastromal ring segments per eye excluding the cost of the rings","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP087","17850.00"
"977","Vitrectomy- pars plana including Fluid air exchange (per eye)","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP088","31238.00"
"978","Vitrectomy +membrane peeling +fluid air exchange+endolaser+ gas/silicon oil tamponade per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP089","35700.00"
"979","Macular hole surgery- Vitrectomy +membrane peeling + ILM peeling+ fluid air exchange+endolaser+ gas/silicon oil tamponade per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP090","36593.00"
"980","Vitrectomy +phaco fragmentation/ IOL drop +/- secondary IOL per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP091","22313.00"
"981","Anterior vitrectomy per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP092","6800.00"
"982","Membranectomy one eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP093","10200.00"
"983","Membranectomy both eyes","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP094","12750.00"
"984","Intravitreal injections of antibiotics excluding the cost of the antibiotic per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP095","4250.00"
"985","Intravitreal Injection of drugs (Ranibizumab/ Aflibercept etc) excluding the cost of the drug per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP096","4250.00"
"986","Intravitreal Insertion of Drug Implant excluding cost of the Drug Implant (Ozurdex,...etc)  per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP097","5100.00"
"987","Extracapsular cataract extraction (ECCE) with IOL excluding the cost of IOL per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP098","11960.00"
"988","Small Incision Cataract Surgery (SICS) with IOL excluding the cost of IOL per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP099","11960.00"
"989","Phaco with foldable IOL (silicone and acrylic)/PMMA IOL / MICS surgery excluding the cost of IOL per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP100","15173.00"
"990","Pars plana lensectomy with/without IOL excluding the cost of IOL per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP101","15173.00"
"991","Secondary IOL implantation- AC IOL PC IOL or scleral fixated IOL  excluding the cost of IOL per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP102","17850.00"
"992","Cataract extraction with IOL with capsular tension rings (Cionni-s ring)(cost of the ring included) excluding the cost of IOL per eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP103","31238.00"
"993","Paediatric cataract surgery +parsplana capsulotomy + anterior vitrectomy excluding the cost of IOL - one eye","Ophthalmology Procedure","TIER I","NON NABH","PRIVATE WARD","OP104","17850.00"
